End of Period,Loan Number,Region,Country / Economy Code,Country / Economy,Borrower,Guarantor Country / Economy Code,Guarantor,Loan Type,Loan Status,Interest Rate,Currency of Commitment,Project ID,Project Name,Original Principal Amount (US$),Cancelled Amount (US$),Undisbursed Amount (US$),Disbursed Amount (US$),Repaid to IBRD (US$),Due to IBRD (US$),Exchange Adjustment (US$),Borrower's Obligation (US$),Sold 3rd Party (US$),Repaid 3rd Party (US$),Due 3rd Party (US$),Loans Held (US$),First Repayment Date,Last Repayment Date,Agreement Signing Date,Board Approval Date,Effective Date (Most Recent),Closed Date (Most Recent),Last Disbursement Date,Board approval - Fiscal year,Board approval - Calendar year,loan_age_days,loan_age_years,disbursed_percent,cancelled_percent,undisbursed_percent,repayment_ratio,outstanding_ratio,net_disbursed,is_active,is_fully_repaid,is_cancelled,is_closed,is_guarantee,loan_size_category,age_category,approval_year,approval_decade,portfolio_status,risk_score,risk_score_original
2026-08-31,IBRD80050,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P112626,CN - Liuzhou Environment Management II,150000000.0,0.0,0.0,150000000.0,59714988.72,90285011.28,0.0,90285011.28,0.0,0.0,0,90285011.28,2016-10-15,2040-10-15,2011-05-25,2011-03-10,2011-08-23,2018-05-31,2018-08-22,2011,2011,5653,15.477070499657769,100.0,0.0,0.0,0.3980999248,0.6019000752,150000000.0,True,False,False,True,False,Medium,10-20,2011,2010,Early Stage,3.0,0.5
2026-08-31,IBRD80370,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P117656,CN-Kunming Urban Rail,300000000.0,23073407.81,0.0,276926592.19,107189824.23,169736767.96,0.0,169736767.96,0.0,0.0,0,169736767.96,2016-10-15,2041-04-15,2011-07-28,2011-05-10,2011-10-19,2018-06-30,2018-12-13,2011,2011,5592,15.31006160164271,92.30886406333332,7.691135936666667,0.0,0.3870694518078524,0.6129305481921477,253853184.38,True,False,False,True,False,Large,10-20,2011,2010,Early Stage,3.0,0.5
2026-08-31,IBRD80420,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P110632,CN - Sichuan Small Towns Development,100000000.0,6681781.25,0.0,93318218.75,33622554.18,59695664.57,0.0,59695664.57,0.0,0.0,0,59695664.57,2017-09-15,2036-03-15,2011-06-30,2011-05-10,2011-09-28,2016-12-31,2017-06-02,2011,2011,5592,15.31006160164271,93.31821875,6.68178125,0.0,0.3602999996182418,0.6397000003817582,86636437.5,True,False,False,True,False,Medium,10-20,2011,2010,Early Stage,3.0,0.5
2026-08-31,IBRD80460,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P120664,CN-Urumqi District Heating,100000000.0,855849.25,0.0,99144150.75,39657660.2,59486490.55,0.0,59486490.55,0.0,0.0,0,59486490.55,2016-11-15,2041-05-15,2011-06-08,2011-05-17,2011-09-27,2015-12-31,2016-05-19,2011,2011,5585,15.290896646132786,99.14415075,0.8558492500000001,0.0,0.3999999989913677,0.6000000010086324,98288301.5,True,False,False,True,False,Medium,10-20,2011,2010,Early Stage,3.0,0.5
2026-08-31,IBRD80470,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P115695,CN-Bayannaoer Water & Env. Comp. Manage,80000000.0,13987588.48,0.0,66012411.52,22906306.76,43106104.76,0.0,43106104.76,0.0,0.0,0,43106104.76,2021-08-15,2034-02-15,2011-07-29,2011-05-24,2011-10-27,2018-12-31,2019-06-27,2011,2011,5578,15.27173169062286,82.5155144,17.4844856,0.0,0.3469999994328339,0.653000000567166,52024823.04000001,True,False,False,True,False,Medium,10-20,2011,2010,Early Stage,4.200000000000001,0.7000000000000002
2026-08-31,IBRD80520,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P122321,CN-Jilin-Hunchun Railway,200000000.0,1327767.22,0.0,198672232.78,74987416.63,123684816.15,0.0,123684816.15,0.0,0.0,0,123684816.15,2016-10-15,2036-04-15,2011-07-05,2011-05-24,2011-08-30,2016-12-31,2016-12-28,2011,2011,5578,15.27173169062286,99.33611639,0.66388361,0.0,0.3774428644642929,0.622557135535707,197344465.56,True,False,False,True,False,Large,10-20,2011,2010,Early Stage,3.0,0.5
2026-08-31,IBRD81310,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P122319,CN-Zhangjiakou-Hohhot Railway,200000000.0,7422549.65,0.0,192577450.35,65565663.33,127011787.02,0.0,127011787.02,0.0,0.0,0,127011787.02,2017-09-01,2042-03-01,2012-05-18,2012-03-15,2012-08-03,2020-06-30,2020-11-30,2012,2012,5282,14.461327857631758,96.288725175,3.711274825,0.0,0.3404638664123844,0.6595361335876155,185154900.7,True,False,False,True,False,Large,10-20,2012,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD81590,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P121289,CN-Ningxia Desertification Control,80000000.0,11488209.66,0.0,68511790.34,22605641.64,45906148.7,0.0,45906148.7,0.0,0.0,0,45906148.7,2017-11-15,2042-05-15,2012-07-20,2012-05-17,2012-10-08,2020-01-31,2020-07-13,2012,2012,5219,14.288843258042435,85.639737925,14.360262075,0.0,0.3299525749920725,0.6700474250079275,57023580.68000001,True,False,False,True,False,Medium,10-20,2012,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD81630,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P122008,CN-Yunnan Tech Voc  Ed,50000000.0,961085.3,0.0,49038914.7,14584173.23,34454741.47,0.0,34454741.47,0.0,0.0,0,34454741.47,2020-09-15,2037-03-15,2012-08-06,2012-05-15,2012-11-02,2017-12-31,2018-06-26,2012,2012,5221,14.2943189596167,98.0778294,1.9221706,0.0,0.2973999999637023,0.7026000000362976,48077829.400000006,True,False,False,True,False,Medium,10-20,2012,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82340,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P126856,Jiangxi Poyang Lake Small Town Project,150000000.0,0.0,0.0,150000000.0,31950000.0,118050000.0,0.0,118050000.0,0.0,0.0,0,118050000.0,2021-09-15,2038-03-15,2013-05-17,2013-03-20,2013-07-19,2019-12-31,2020-04-28,2013,2013,4912,13.44832306639288,100.0,0.0,0.0,0.213,0.787,150000000.0,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82360,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P126611,Liaoning Coastal Economic Zone Project,150000000.0,9452390.45,0.0,140547609.55,45557754.95,94989854.6,0.0,94989854.6,0.0,0.0,0,94989854.6,2018-05-15,2042-11-15,2013-05-20,2013-03-20,2013-07-22,2019-09-30,2020-02-19,2013,2013,4912,13.44832306639288,93.69840636666667,6.301593633333333,0.0,0.324144644621599,0.6758553553784009,131095219.1,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82490,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P126817,Guangxi Laibin Water Environment,80000000.0,19738598.37,0.0,60261401.63,18678101.57,41583300.06,0.0,41583300.06,0.0,0.0,0,41583300.06,2018-11-15,2043-05-15,2013-07-04,2013-05-31,2013-11-08,2020-01-31,2020-06-30,2013,2013,4840,13.25119780971937,75.3267520375,24.6732479625,0.0,0.3099513297862202,0.6900486702137798,40522803.260000005,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82500,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P123323,CN-Ningbo Municipal Solid Waste Recyclin,80000000.0,0.0,0.0,80000000.0,24827332.07,55172667.93,0.0,55172667.93,0.0,0.0,0,55172667.93,2018-11-15,2043-05-15,2013-07-04,2013-05-31,2013-09-03,2020-03-31,2020-07-28,2013,2013,4840,13.25119780971937,100.0,0.0,0.0,0.310341650875,0.689658349125,80000000.0,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82510,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P126813,Ma'anshan Cihu River Basin Improvement,100000000.0,1542310.76,0.0,98457689.24,28621482.3,69836206.94,0.0,69836206.94,0.0,0.0,0,69836206.94,2018-09-15,2043-03-15,2013-07-04,2013-06-04,2013-09-24,2020-12-31,2022-04-26,2013,2013,4836,13.240246406570842,98.45768924,1.54231076,0.0,0.2906982940685558,0.7093017059314443,96915378.48,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82620,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P132154,Nanchang Urban Rail Project,250000000.0,60507153.77,0.0,189492846.23,59315413.34,130177432.89,0.0,130177432.89,0.0,0.0,0,130177432.89,2018-12-15,2043-06-15,2013-07-26,2013-06-20,2013-10-21,2019-12-31,2020-05-26,2013,2013,4820,13.196440793976729,75.79713849199999,24.202861508,0.0,0.3130219135977564,0.6869780864022437,128985692.45999998,True,False,False,True,False,Large,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82680,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P117596,REG:CN-Social Security+Migrant Training,80000000.0,1462289.05,0.0,78537710.95,21617080.34,56920630.61,0.0,56920630.61,0.0,0.0,0,56920630.61,2018-10-15,2038-04-15,2013-07-22,2013-06-20,2013-09-12,2020-10-31,2021-03-02,2013,2013,4820,13.196440793976729,98.1721386875,1.8278613125,0.0,0.2752445936928596,0.7247554063071404,77075421.9,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD82700,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P129431,Anhui Xuancheng Infr. for Indust. Reloca,150000000.0,62719925.0,0.0,87280075.0,26523739.6,60756335.4,0.0,60756335.4,0.0,0.0,0,60756335.4,2018-09-15,2043-03-15,2013-08-16,2013-06-20,2013-11-14,2020-08-31,2021-02-02,2013,2013,4820,13.196440793976729,58.18671666666667,41.81328333333333,0.0,0.3038922640705797,0.6961077359294203,24560150.0,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD83090,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P129563,Anhui Yellow Mt. New Countryside Demo.,100000000.0,3420807.86,0.0,96579192.14,28196403.85,68382788.29,0.0,68382788.29,0.0,0.0,0,68382788.29,2019-03-15,2043-09-15,2014-03-21,2013-12-27,2014-05-30,2020-06-30,2020-11-12,2014,2013,4630,12.676249144421629,96.57919214,3.42080786,0.0,0.291951125550179,0.7080488744498211,93158384.28,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83110,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P127775,Guangdong Agricultural Pollution Control,100000000.0,22545462.51,0.0,77454537.49,19708986.4,57745551.09,0.0,57745551.09,0.0,0.0,0,57745551.09,2019-06-15,2038-12-15,2014-02-28,2013-12-27,2014-05-23,2021-06-30,2021-11-16,2014,2013,4630,12.676249144421629,77.45453748999999,22.545462510000004,0.0,0.2544587707665879,0.7455412292334122,54909074.97999999,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83190,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P127867,Qinghai Xining Urban Transport Project,120000000.0,4448898.26,0.0,115551101.74,31592266.08,83958835.66,0.0,83958835.66,0.0,0.0,0,83958835.66,2019-05-15,2043-11-15,2014-03-04,2013-12-27,2014-05-21,2021-08-30,2022-01-28,2014,2013,4630,12.676249144421629,96.29258478333333,3.7074152166666665,0.0,0.273405148062416,0.726594851937584,111102203.48,True,False,False,True,False,Medium,10-20,2013,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83460,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133114,Heilongjiang Public Transport,200000000.0,0.0,0.0,200000000.0,49382317.94,150617682.06,0.0,150617682.06,0.0,0.0,0,150617682.06,2019-06-15,2038-12-15,2014-05-21,2014-03-28,2014-08-18,2021-06-30,2021-08-12,2014,2014,4539,12.427104722792608,100.0,0.0,0.0,0.2469115897,0.7530884103000001,200000000.0,True,False,False,True,False,Large,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83470,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P117341,CN-HaJia Railway,300000000.0,18349130.44,0.0,281650869.56,72057687.54,209593182.02,0.0,209593182.02,0.0,0.0,0,209593182.02,2020-10-01,2043-10-01,2014-05-18,2014-03-28,2014-08-15,2020-12-31,2021-05-20,2014,2014,4539,12.427104722792608,93.88362318666668,6.116376813333334,0.0,0.2558404582686707,0.7441595417313294,263301739.12,True,False,False,True,False,Large,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83690,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P101525,CN Yunnan Honghe Prefecture Urban Tran,150000000.0,0.0,0.0,150000000.0,28830000.11,121169999.89,0.0,121169999.89,0.0,0.0,0,121169999.89,2022-11-15,2039-05-15,2014-07-23,2014-05-15,2014-09-29,2021-12-31,2022-03-16,2014,2014,4491,12.295687885010269,100.0,0.0,0.0,0.1922000007333333,0.8077999992666667,150000000.0,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83700,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P132277,Jiaozuo Green Transport & Safety Improve,100000000.0,0.0,0.0,100000000.0,26198181.03,73801818.97,0.0,73801818.97,0.0,0.0,0,73801818.97,2019-09-15,2044-03-15,2014-07-07,2014-05-15,2014-09-30,2021-06-30,2021-10-30,2014,2014,4491,12.295687885010269,100.0,0.0,0.0,0.2619818103,0.7380181897,100000000.0,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD83750,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P144270,Economic Transformation & Cap. Bldg,35000000.0,13505548.42,0.0,21494451.58,6861003.56,14633448.02,0.0,14633448.02,0.0,0.0,0,14633448.02,2019-11-15,2038-05-15,2014-06-13,2014-05-22,2014-07-30,2023-04-30,2023-11-27,2014,2014,4484,12.276522929500342,61.4127188,38.5872812,0.0,0.3191988190284406,0.6808011809715594,7988903.159999998,True,False,False,True,False,Small,10-20,2014,2010,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD83780,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P129791,Fujian Fishing Ports Project,60000000.0,40698322.86,0.0,19294724.05,4535501.06,14759222.99,167035.81,14926258.8,0.0,0.0,0,14759222.99,2021-10-15,2041-04-15,2014-07-07,2014-06-03,2014-09-23,2022-12-15,2023-05-23,2014,2014,4472,12.243668720054757,32.15787341666667,67.8305381,0.0,0.2350643133452846,0.7649356866547153,-21403598.81,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD84230,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133116,Qinghai Xining Water Environment Mgmt.,150000000.0,0.0,0.0,150000000.0,37783098.9,112216901.1,0.0,112216901.1,0.0,0.0,0,112216901.1,2020-03-15,2044-09-15,2014-11-28,2014-09-25,2015-02-16,2021-06-30,2021-08-26,2015,2014,4358,11.931553730321696,100.0,0.0,0.0,0.2518873259999999,0.7481126739999999,150000000.0,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84240,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133018,Zhejiang Rural Water Supply & Sanitation,200000000.0,1122172.78,0.0,198877827.22,39632225.37,159245601.85,0.0,159245601.85,0.0,0.0,0,159245601.85,2021-03-15,2039-09-15,2014-11-25,2014-09-25,2015-02-02,2021-06-30,2021-12-07,2015,2014,4358,11.931553730321696,99.43891361,0.56108639,0.0,0.1992792556314413,0.8007207443685587,197755654.44,True,False,False,True,False,Large,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84250,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133069,Shaanxi Small Towns Infrastructure Proje,150000000.0,0.0,0.0,150000000.0,35804999.89,114195000.11,0.0,114195000.11,0.0,0.0,0,114195000.11,2021-03-15,2043-09-15,2014-11-04,2014-09-25,2015-01-26,2020-12-31,2021-05-24,2015,2014,4358,11.931553730321696,100.0,0.0,0.0,0.2386999992666666,0.7613000007333334,150000000.0,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84340,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133261,Guizhou Rural Development Project,100000000.0,0.0,0.0,100000000.0,23790268.77,76209731.23,0.0,76209731.23,0.0,0.0,0,76209731.23,2021-03-15,2043-09-15,2014-11-04,2014-09-30,2015-03-09,2021-08-31,2021-12-09,2015,2014,4353,11.917864476386036,100.0,0.0,0.0,0.2379026877,0.7620973123,100000000.0,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84560,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133117,Chongqing Small Towns Water Env. Mgmt.,100000000.0,20343478.3,0.0,79656521.7,18537980.87,61118540.83,0.0,61118540.83,0.0,0.0,0,61118540.83,2021-01-15,2044-07-15,2015-03-05,2014-12-23,2015-06-03,2022-06-30,2022-12-14,2015,2014,4269,11.68788501026694,79.6565217,20.3434783,0.0,0.2327239562357139,0.7672760437642859,59313043.400000006,True,False,False,True,False,Medium,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84570,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P128919,Zhengzhou Urban Rail Project,250000000.0,0.0,0.0,250000000.0,56750000.0,193250000.0,0.0,193250000.0,0.0,0.0,0,193250000.0,2022-01-15,2043-07-15,2015-02-13,2014-12-23,2015-05-21,2021-06-30,2021-10-14,2015,2014,4269,11.68788501026694,100.0,0.0,0.0,0.227,0.773,250000000.0,True,False,False,True,False,Large,10-20,2014,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84580,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133017,Guilin Integrated Environment Management,100000000.0,23182717.77,0.0,76817282.23,7674046.44,69143235.79,0.0,69143235.79,0.0,0.0,0,69143235.79,2025-05-15,2039-11-15,2015-04-01,2015-02-02,2015-06-29,2021-12-31,2022-06-17,2015,2015,4228,11.575633127994523,76.81728223,23.18271777,0.0,0.0998999992869182,0.9001000007130817,53634564.46000001,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84720,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133456,Sichuan Chongqing Cooperation: Guang'an,100000000.0,4818455.5,0.0,95181544.5,19745574.92,75435969.58,0.0,75435969.58,0.0,0.0,0,75435969.58,2020-09-15,2045-03-15,2015-04-30,2015-03-16,2015-08-27,2022-09-25,2023-02-21,2015,2015,4186,11.460643394934976,95.1815445,4.8184555,0.0,0.2074517179115537,0.7925482820884462,90363089.0,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84760,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P132873,Hebei Rural Renewable Energy Development,71500000.0,2304958.42,0.0,69195041.58,19522573.85,49672467.73,0.0,49672467.73,0.0,0.0,0,49672467.73,2021-04-15,2039-10-15,2015-04-16,2015-03-13,2015-06-29,2021-12-31,2022-05-19,2015,2015,4189,11.468856947296372,96.77628193006991,3.2237180699300696,0.0,0.2821383354098998,0.7178616645901003,66890083.16,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84800,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P132775,Gansu Rural-Urban Integration,150000000.0,0.0,0.0,150000000.0,47491500.61,102508499.39,0.0,102508499.39,0.0,0.0,0,102508499.39,2020-05-15,2039-11-15,2015-05-25,2015-03-31,2015-08-14,2021-12-31,2022-04-27,2015,2015,4171,11.419575633127996,100.0,0.0,0.0,0.3166100040666667,0.6833899959333334,150000000.0,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD84850,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P132621,Yunnan Highway Asset Management Project,150000000.0,8009568.99,0.0,141990431.01,20307426.71,121683004.3,0.0,121683004.3,0.0,0.0,0,121683004.3,2020-05-15,2044-11-15,2015-06-10,2015-03-31,2015-08-19,2022-06-30,2022-10-19,2015,2015,4171,11.419575633127996,94.66028734,5.33971266,0.0,0.1430196849572898,0.8569803150427102,133980862.02,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD85090,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133326,Poverty Alleviation in Poor Areas,150000000.0,1686460.67,0.0,148313539.33,7801292.2,140512247.13,0.0,140512247.13,0.0,0.0,0,140512247.13,2025-09-15,2044-03-15,2015-09-10,2015-06-23,2015-12-24,2022-06-30,2022-12-14,2015,2015,4087,11.189596167008895,98.87569288666668,1.124307113333333,0.0,0.0526000002106483,0.9473999997893516,146627078.66000003,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD85100,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P147367,Xinjiang TVET Project,50000000.0,6064017.86,0.0,43935982.14,10589381.09,33346601.05,0.0,33346601.05,0.0,0.0,0,33346601.05,2020-11-15,2045-05-15,2015-07-11,2015-05-29,2015-10-08,2020-04-30,2020-10-14,2015,2015,4112,11.2580424366872,87.87196428,12.128035720000002,0.0,0.2410184221273902,0.7589815778726098,37871964.28,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD85120,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P133000,Huainan Mining Area Rehabilitation Proj.,100000000.0,44880029.42,0.0,55119970.58,10461475.22,44658495.36,0.0,44658495.36,0.0,0.0,0,44658495.36,2021-06-15,2048-12-15,2015-06-23,2015-05-11,2015-09-16,2022-12-31,2024-04-10,2015,2015,4130,11.30732375085558,55.11997058,44.88002942,0.0,0.1897946444803781,0.8102053555196219,10239941.159999996,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD85340,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P148071,Guizhou Tongren Rural Transport Project,150000000.0,143914.89,0.0,149856085.11,18702039.36,131154045.75,0.0,131154045.75,0.0,0.0,0,131154045.75,2023-10-15,2047-04-15,2015-10-29,2015-09-25,2016-01-27,2021-06-30,2023-02-14,2016,2015,3993,10.93223819301848,99.90405674000002,0.09594326,0.0,0.1247999995880847,0.8752000004119151,149712170.22000003,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD85650,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P148129,Tianjin Urban Transport Improvement Proj,100000000.0,0.0,0.0,100000000.0,32502407.95,67497592.05,0.0,67497592.05,0.0,0.0,0,67497592.05,2021-05-15,2035-11-15,2016-02-26,2015-12-21,2016-05-26,2022-12-31,2022-12-06,2016,2015,3906,10.694045174537989,100.0,0.0,0.0,0.3250240795,0.6749759205,100000000.0,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,3.900000000000001,0.6500000000000001
2026-08-31,IBRD85680,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P148527,Urumqi Urban Transport Project II,140000000.0,68441225.11,0.0,71558774.89,15745199.91,55813574.98,0.0,55813574.98,0.0,0.0,0,55813574.98,2021-05-15,2045-11-15,2016-02-26,2015-12-21,2016-05-26,2021-12-31,2022-06-08,2016,2015,3906,10.694045174537989,51.11341063571429,48.88658936428571,0.0,0.2200317142684945,0.7799682857315055,3117549.780000001,True,False,False,True,False,Medium,10-20,2015,2010,Early Stage,4.500000000000001,0.7500000000000001
2026-08-31,IBRD85740,EAST ASIA AND PACIFIC,CN,China,MINISTRY OF FINANCE,CN,China,FSL,Repaying,0.0,,P148523,Hubei Jingzhou Historic Town Conserv.,100000000.0,34223187.17,0.0,65776812.83,16767122.82,49009690.01,0.0,49009690.01,0.0,0.0,0,49009690.01,2021-03-15,2040-09-15,2016-04-26,2016-01-19,2016-07-25,2022-12-31,2023-06-09,2016,2016,3877,10.614647501711156,65.77681283,34.22318717,0.0,0.2549093228845639,0.745090677115436,31553625.66,True,False,False,True,False,Medium,10-20,2016,2010,Early Stage,4.500000000000001,0.7500000000000001
